datetime,date,time,hour,day_of_week,temperature_celsius,humidity_percent,precipitation_mm,rain_mm,snowfall_cm,cloud_cover_percent,wind_speed_kmh,wind_direction_degrees,surface_pressure_hpa
2025-11-14 02:00:00,2025-11-14,02:00:00,2,Friday,4.4,71,0.0,0.0,0.0,2,12.5,295,1013.0
2025-11-14 03:00:00,2025-11-14,03:00:00,3,Friday,4.1,73,0.0,0.0,0.0,0,11.5,295,1013.3
2025-11-14 04:00:00,2025-11-14,04:00:00,4,Friday,3.6,75,0.0,0.0,0.0,0,10.4,288,1013.7
2025-11-14 05:00:00,2025-11-14,05:00:00,5,Friday,3.2,78,0.0,0.0,0.0,0,10.2,284,1014.2
2025-11-14 06:00:00,2025-11-14,06:00:00,6,Friday,2.9,80,0.0,0.0,0.0,0,10.8,285,1014.5
2025-11-14 07:00:00,2025-11-14,07:00:00,7,Friday,2.8,77,0.0,0.0,0.0,0,8.7,278,1015.4
2025-11-14 08:00:00,2025-11-14,08:00:00,8,Friday,3.9,77,0.0,0.0,0.0,0,9.6,254,1015.8
2025-11-14 09:00:00,2025-11-14,09:00:00,9,Friday,5.7,69,0.0,0.0,0.0,2,7.7,259,1015.6
2025-11-14 10:00:00,2025-11-14,10:00:00,10,Friday,7.5,62,0.0,0.0,0.0,24,10.4,261,1015.1
2025-11-14 11:00:00,2025-11-14,11:00:00,11,Friday,9.0,53,0.0,0.0,0.0,78,16.0,297,1014.5
2025-11-14 12:00:00,2025-11-14,12:00:00,12,Friday,9.3,50,0.0,0.0,0.0,98,15.5,298,1013.4
2025-11-14 13:00:00,2025-11-14,13:00:00,13,Friday,9.4,47,0.0,0.0,0.0,100,13.4,312,1012.5
2025-11-14 14:00:00,2025-11-14,14:00:00,14,Friday,10.0,44,0.0,0.0,0.0,100,16.5,302,1012.1
2025-11-14 15:00:00,2025-11-14,15:00:00,15,Friday,9.5,49,0.0,0.0,0.0,100,9.7,294,1011.5
2025-11-14 16:00:00,2025-11-14,16:00:00,16,Friday,9.1,52,0.0,0.0,0.0,100,7.2,292,1011.3
2025-11-14 17:00:00,2025-11-14,17:00:00,17,Friday,7.8,61,0.0,0.0,0.0,100,5.3,282,1011.0
2025-11-14 18:00:00,2025-11-14,18:00:00,18,Friday,7.5,62,0.0,0.0,0.0,100,6.2,263,1010.7
2025-11-14 19:00:00,2025-11-14,19:00:00,19,Friday,6.8,63,0.0,0.0,0.0,36,5.2,226,1010.1
2025-11-14 20:00:00,2025-11-14,20:00:00,20,Friday,6.8,60,0.0,0.0,0.0,5,8.1,264,1009.8
2025-11-14 21:00:00,2025-11-14,21:00:00,21,Friday,6.4,60,0.0,0.0,0.0,5,9.2,270,1009.6
2025-11-14 22:00:00,2025-11-14,22:00:00,22,Friday,6.0,61,0.0,0.0,0.0,1,10.5,273,1009.6
2025-11-14 23:00:00,2025-11-14,23:00:00,23,Friday,5.4,65,0.0,0.0,0.0,0,10.1,294,1009.6
2025-11-15 00:00:00,2025-11-15,00:00:00,0,Saturday,4.3,72,0.0,0.0,0.0,20,7.3,316,1009.9
2025-11-15 01:00:00,2025-11-15,01:00:00,1,Saturday,4.3,66,0.0,0.0,0.0,13,7.4,293,1009.5
2025-11-15 02:00:00,2025-11-15,02:00:00,2,Saturday,4.0,68,0.0,0.0,0.0,0,8.0,306,1009.4
2025-11-15 03:00:00,2025-11-15,03:00:00,3,Saturday,3.7,72,0.0,0.0,0.0,0,8.2,319,1009.1
2025-11-15 04:00:00,2025-11-15,04:00:00,4,Saturday,3.2,77,0.0,0.0,0.0,13,7.6,326,1008.9
2025-11-15 05:00:00,2025-11-15,05:00:00,5,Saturday,2.6,81,0.0,0.0,0.0,9,6.4,338,1008.9
2025-11-15 06:00:00,2025-11-15,06:00:00,6,Saturday,1.6,84,0.0,0.0,0.0,3,4.9,336,1008.5
2025-11-15 07:00:00,2025-11-15,07:00:00,7,Saturday,1.2,88,0.0,0.0,0.0,100,2.2,312,1008.7
2025-11-15 08:00:00,2025-11-15,08:00:00,8,Saturday,2.4,84,0.0,0.0,0.0,100,2.6,254,1008.5
2025-11-15 09:00:00,2025-11-15,09:00:00,9,Saturday,3.6,77,0.0,0.0,0.0,90,2.2,284,1008.0
2025-11-15 10:00:00,2025-11-15,10:00:00,10,Saturday,5.3,63,0.0,0.0,0.0,55,3.5,305,1007.6
2025-11-15 11:00:00,2025-11-15,11:00:00,11,Saturday,6.7,54,0.0,0.0,0.0,59,2.9,313,1006.6
2025-11-15 12:00:00,2025-11-15,12:00:00,12,Saturday,7.7,52,0.0,0.0,0.0,95,2.5,278,1005.0
2025-11-15 13:00:00,2025-11-15,13:00:00,13,Saturday,8.3,50,0.0,0.0,0.0,98,3.9,233,1003.9
2025-11-15 14:00:00,2025-11-15,14:00:00,14,Saturday,8.7,51,0.0,0.0,0.0,99,4.5,194,1002.4
2025-11-15 15:00:00,2025-11-15,15:00:00,15,Saturday,8.6,53,0.0,0.0,0.0,100,5.8,176,1001.0
2025-11-15 16:00:00,2025-11-15,16:00:00,16,Saturday,7.9,58,0.0,0.0,0.0,100,5.8,171,999.9
2025-11-15 17:00:00,2025-11-15,17:00:00,17,Saturday,6.8,65,0.0,0.0,0.0,100,9.4,151,998.6
2025-11-15 18:00:00,2025-11-15,18:00:00,18,Saturday,7.2,72,0.0,0.0,0.0,100,11.1,164,997.4
2025-11-15 19:00:00,2025-11-15,19:00:00,19,Saturday,8.3,70,0.0,0.0,0.0,100,13.0,186,996.6
2025-11-15 20:00:00,2025-11-15,20:00:00,20,Saturday,7.7,77,0.6,0.6,0.0,100,11.6,184,994.8
2025-11-15 21:00:00,2025-11-15,21:00:00,21,Saturday,7.8,80,0.2,0.2,0.0,100,9.7,198,993.3
2025-11-15 22:00:00,2025-11-15,22:00:00,22,Saturday,8.1,83,0.0,0.0,0.0,100,12.8,194,990.9
2025-11-15 23:00:00,2025-11-15,23:00:00,23,Saturday,8.8,84,0.0,0.0,0.0,100,14.1,215,989.1
2025-11-16 00:00:00,2025-11-16,00:00:00,0,Sunday,9.3,85,0.0,0.0,0.0,100,12.3,212,987.4
2025-11-16 01:00:00,2025-11-16,01:00:00,1,Sunday,8.9,84,0.1,0.1,0.0,56,13.2,235,986.0
2025-11-16 02:00:00,2025-11-16,02:00:00,2,Sunday,9.8,87,0.0,0.0,0.0,9,18.6,244,985.2
2025-11-16 03:00:00,2025-11-16,03:00:00,3,Sunday,10.3,85,0.0,0.0,0.0,69,16.8,249,984.7
2025-11-16 04:00:00,2025-11-16,04:00:00,4,Sunday,10.4,86,0.0,0.0,0.0,90,14.9,259,984.3
2025-11-16 05:00:00,2025-11-16,05:00:00,5,Sunday,10.9,86,0.0,0.0,0.0,89,14.7,264,985.1
2025-11-16 06:00:00,2025-11-16,06:00:00,6,Sunday,11.1,85,0.0,0.0,0.0,48,14.8,286,985.9
2025-11-16 07:00:00,2025-11-16,07:00:00,7,Sunday,11.8,79,0.0,0.0,0.0,96,16.6,291,986.2
2025-11-16 08:00:00,2025-11-16,08:00:00,8,Sunday,12.0,67,0.0,0.0,0.0,1,17.8,290,987.2
2025-11-16 09:00:00,2025-11-16,09:00:00,9,Sunday,12.6,58,0.0,0.0,0.0,0,18.2,281,987.4
2025-11-16 10:00:00,2025-11-16,10:00:00,10,Sunday,12.9,43,0.0,0.0,0.0,0,22.4,290,987.6
2025-11-16 11:00:00,2025-11-16,11:00:00,11,Sunday,12.2,43,0.0,0.0,0.0,3,24.9,297,988.2
2025-11-16 12:00:00,2025-11-16,12:00:00,12,Sunday,11.8,42,0.0,0.0,0.0,9,25.0,295,988.1
2025-11-16 13:00:00,2025-11-16,13:00:00,13,Sunday,11.5,37,0.0,0.0,0.0,3,25.4,300,988.5
2025-11-16 14:00:00,2025-11-16,14:00:00,14,Sunday,10.5,34,0.1,0.1,0.0,17,25.8,295,989.3
2025-11-16 15:00:00,2025-11-16,15:00:00,15,Sunday,10.1,34,0.0,0.0,0.0,35,22.1,295,990.0
2025-11-16 16:00:00,2025-11-16,16:00:00,16,Sunday,8.7,40,0.0,0.0,0.0,7,20.9,298,991.2
2025-11-16 17:00:00,2025-11-16,17:00:00,17,Sunday,7.2,44,0.0,0.0,0.0,0,19.5,296,992.8
2025-11-16 18:00:00,2025-11-16,18:00:00,18,Sunday,6.3,43,0.0,0.0,0.0,37,21.4,296,994.1
2025-11-16 19:00:00,2025-11-16,19:00:00,19,Sunday,5.4,51,0.0,0.0,0.0,3,16.0,287,995.6
2025-11-16 20:00:00,2025-11-16,20:00:00,20,Sunday,4.7,50,0.0,0.0,0.0,0,17.4,284,995.9
2025-11-16 21:00:00,2025-11-16,21:00:00,21,Sunday,4.7,51,0.0,0.0,0.0,5,16.6,279,996.3
2025-11-16 22:00:00,2025-11-16,22:00:00,22,Sunday,4.5,51,0.0,0.0,0.0,2,18.1,283,996.6
2025-11-16 23:00:00,2025-11-16,23:00:00,23,Sunday,3.8,56,0.0,0.0,0.0,100,13.2,284,997.1
2025-11-17 00:00:00,2025-11-17,00:00:00,0,Monday,3.5,60,0.0,0.0,0.0,5,12.1,280,997.5
2025-11-17 01:00:00,2025-11-17,01:00:00,1,Monday,3.5,55,0.0,0.0,0.0,13,16.2,287,997.5
2025-11-17 02:00:00,2025-11-17,02:00:00,2,Monday,2.7,55,0.0,0.0,0.0,18,16.1,283,997.8
2025-11-17 03:00:00,2025-11-17,03:00:00,3,Monday,2.2,56,0.0,0.0,0.0,6,15.0,280,998.3
2025-11-17 04:00:00,2025-11-17,04:00:00,4,Monday,1.8,57,0.0,0.0,0.0,0,14.9,277,998.9
2025-11-17 05:00:00,2025-11-17,05:00:00,5,Monday,1.5,57,0.0,0.0,0.0,0,14.2,271,999.9
2025-11-17 06:00:00,2025-11-17,06:00:00,6,Monday,1.3,57,0.0,0.0,0.0,0,14.2,269,1000.6
2025-11-17 07:00:00,2025-11-17,07:00:00,7,Monday,1.8,54,0.0,0.0,0.0,16,16.0,279,1001.4
2025-11-17 08:00:00,2025-11-17,08:00:00,8,Monday,2.9,51,0.0,0.0,0.0,4,17.1,278,1002.4
2025-11-17 09:00:00,2025-11-17,09:00:00,9,Monday,4.0,47,0.0,0.0,0.0,59,20.6,282,1002.9
2025-11-17 10:00:00,2025-11-17,10:00:00,10,Monday,4.8,45,0.0,0.0,0.0,56,24.6,302,1003.6
2025-11-17 11:00:00,2025-11-17,11:00:00,11,Monday,5.4,42,0.0,0.0,0.0,14,25.1,304,1003.8
2025-11-17 12:00:00,2025-11-17,12:00:00,12,Monday,6.0,42,0.0,0.0,0.0,74,24.2,302,1003.8
2025-11-17 13:00:00,2025-11-17,13:00:00,13,Monday,6.0,41,0.0,0.0,0.0,100,25.5,299,1004.6
2025-11-17 14:00:00,2025-11-17,14:00:00,14,Monday,5.8,42,0.0,0.0,0.0,99,24.0,300,1005.1
2025-11-17 15:00:00,2025-11-17,15:00:00,15,Monday,5.9,40,0.0,0.0,0.0,73,25.1,299,1005.8
2025-11-17 16:00:00,2025-11-17,16:00:00,16,Monday,5.6,43,0.0,0.0,0.0,0,16.8,299,1006.3
2025-11-17 17:00:00,2025-11-17,17:00:00,17,Monday,4.7,47,0.0,0.0,0.0,0,15.1,298,1007.4
2025-11-17 18:00:00,2025-11-17,18:00:00,18,Monday,4.3,48,0.0,0.0,0.0,1,13.5,293,1008.5
2025-11-17 19:00:00,2025-11-17,19:00:00,19,Monday,3.8,48,0.0,0.0,0.0,1,12.8,292,1009.4
2025-11-17 20:00:00,2025-11-17,20:00:00,20,Monday,3.7,49,0.0,0.0,0.0,2,14.0,290,1010.2
2025-11-17 21:00:00,2025-11-17,21:00:00,21,Monday,3.5,50,0.0,0.0,0.0,2,15.3,288,1011.0
2025-11-17 22:00:00,2025-11-17,22:00:00,22,Monday,3.2,51,0.0,0.0,0.0,3,16.4,287,1011.4
2025-11-17 23:00:00,2025-11-17,23:00:00,23,Monday,3.0,52,0.0,0.0,0.0,2,16.1,288,1012.1
2025-11-18 00:00:00,2025-11-18,00:00:00,0,Tuesday,2.7,54,0.0,0.0,0.0,0,15.1,292,1012.5
2025-11-18 01:00:00,2025-11-18,01:00:00,1,Tuesday,2.9,52,0.0,0.0,0.0,1,13.8,287,1012.7
2025-11-18 02:00:00,2025-11-18,02:00:00,2,Tuesday,2.6,54,0.0,0.0,0.0,0,12.3,288,1013.3
2025-11-18 03:00:00,2025-11-18,03:00:00,3,Tuesday,2.1,57,0.0,0.0,0.0,0,11.1,283,1013.8
2025-11-18 04:00:00,2025-11-18,04:00:00,4,Tuesday,1.7,60,0.0,0.0,0.0,0,11.2,276,1014.4
2025-11-18 05:00:00,2025-11-18,05:00:00,5,Tuesday,1.3,62,0.0,0.0,0.0,1,10.7,277,1015.1
2025-11-18 06:00:00,2025-11-18,06:00:00,6,Tuesday,0.9,64,0.0,0.0,0.0,0,10.2,278,1015.7
2025-11-18 07:00:00,2025-11-18,07:00:00,7,Tuesday,0.8,62,0.0,0.0,0.0,0,9.4,277,1016.6
2025-11-18 08:00:00,2025-11-18,08:00:00,8,Tuesday,1.8,63,0.0,0.0,0.0,0,10.0,257,1017.4
2025-11-18 09:00:00,2025-11-18,09:00:00,9,Tuesday,3.6,55,0.0,0.0,0.0,0,9.7,270,1017.8
2025-11-18 10:00:00,2025-11-18,10:00:00,10,Tuesday,5.3,48,0.0,0.0,0.0,2,13.1,288,1017.9
2025-11-18 11:00:00,2025-11-18,11:00:00,11,Tuesday,6.2,45,0.0,0.0,0.0,30,13.3,298,1017.5
2025-11-18 12:00:00,2025-11-18,12:00:00,12,Tuesday,7.1,42,0.0,0.0,0.0,97,13.2,300,1016.9
2025-11-18 13:00:00,2025-11-18,13:00:00,13,Tuesday,7.4,40,0.0,0.0,0.0,59,13.3,298,1016.5
2025-11-18 14:00:00,2025-11-18,14:00:00,14,Tuesday,7.8,39,0.0,0.0,0.0,100,12.2,298,1016.1
2025-11-18 15:00:00,2025-11-18,15:00:00,15,Tuesday,7.5,40,0.0,0.0,0.0,100,10.8,288,1016.4
2025-11-18 16:00:00,2025-11-18,16:00:00,16,Tuesday,7.0,46,0.0,0.0,0.0,100,5.9,284,1016.4
2025-11-18 17:00:00,2025-11-18,17:00:00,17,Tuesday,6.6,61,0.0,0.0,0.0,100,2.5,270,1016.5
2025-11-18 18:00:00,2025-11-18,18:00:00,18,Tuesday,6.5,54,0.0,0.0,0.0,100,3.0,197,1016.8
2025-11-18 19:00:00,2025-11-18,19:00:00,19,Tuesday,6.1,56,0.0,0.0,0.0,100,5.1,219,1017.1
2025-11-18 20:00:00,2025-11-18,20:00:00,20,Tuesday,5.7,61,0.0,0.0,0.0,100,4.8,255,1017.3
2025-11-18 21:00:00,2025-11-18,21:00:00,21,Tuesday,4.9,65,0.0,0.0,0.0,100,5.2,245,1017.8
2025-11-18 22:00:00,2025-11-18,22:00:00,22,Tuesday,4.1,73,0.0,0.0,0.0,100,4.2,239,1017.8
2025-11-18 23:00:00,2025-11-18,23:00:00,23,Tuesday,4.3,73,0.0,0.0,0.0,100,3.2,227,1017.6
2025-11-19 00:00:00,2025-11-19,00:00:00,0,Wednesday,4.6,76,0.0,0.0,0.0,100,2.3,238,1017.8
2025-11-19 01:00:00,2025-11-19,01:00:00,1,Wednesday,4.6,76,0.0,0.0,0.0,100,1.1,162,1017.3
2025-11-19 02:00:00,2025-11-19,02:00:00,2,Wednesday,4.5,72,0.0,0.0,0.0,100,0.7,76,1017.4
2025-11-19 03:00:00,2025-11-19,03:00:00,3,Wednesday,4.2,77,0.1,0.1,0.0,100,0.3,45,1017.6
2025-11-19 04:00:00,2025-11-19,04:00:00,4,Wednesday,3.9,86,0.2,0.2,0.0,100,1.2,51,1017.1
2025-11-19 05:00:00,2025-11-19,05:00:00,5,Wednesday,3.8,78,0.4,0.4,0.0,100,2.6,155,1017.5
2025-11-19 06:00:00,2025-11-19,06:00:00,6,Wednesday,1.9,95,1.0,0.8,0.14,100,0.5,225,1017.8
2025-11-19 07:00:00,2025-11-19,07:00:00,7,Wednesday,2.5,90,1.8,1.2,0.42,100,3.1,100,1017.9
2025-11-19 08:00:00,2025-11-19,08:00:00,8,Wednesday,2.8,92,0.5,0.5,0.0,100,3.9,16,1018.2
2025-11-19 09:00:00,2025-11-19,09:00:00,9,Wednesday,3.2,92,0.5,0.5,0.0,100,7.4,4,1018.4
2025-11-19 10:00:00,2025-11-19,10:00:00,10,Wednesday,4.4,87,0.1,0.1,0.0,100,8.7,5,1018.4
2025-11-19 11:00:00,2025-11-19,11:00:00,11,Wednesday,5.3,81,0.0,0.0,0.0,100,7.8,19,1018.5
2025-11-19 12:00:00,2025-11-19,12:00:00,12,Wednesday,6.1,75,0.0,0.0,0.0,84,7.5,33,1017.8
2025-11-19 13:00:00,2025-11-19,13:00:00,13,Wednesday,7.5,66,0.0,0.0,0.0,82,6.0,37,1017.3
2025-11-19 14:00:00,2025-11-19,14:00:00,14,Wednesday,8.1,62,0.0,0.0,0.0,100,5.0,21,1017.3
2025-11-19 15:00:00,2025-11-19,15:00:00,15,Wednesday,8.1,62,0.0,0.0,0.0,100,5.5,9,1017.7
2025-11-19 16:00:00,2025-11-19,16:00:00,16,Wednesday,7.7,65,0.0,0.0,0.0,77,4.3,5,1018.1
2025-11-19 17:00:00,2025-11-19,17:00:00,17,Wednesday,6.7,72,0.0,0.0,0.0,10,1.4,40,1018.6
2025-11-19 18:00:00,2025-11-19,18:00:00,18,Wednesday,5.5,75,0.0,0.0,0.0,0,4.1,13,1019.2
2025-11-19 19:00:00,2025-11-19,19:00:00,19,Wednesday,3.9,82,0.0,0.0,0.0,0,4.2,329,1019.7
2025-11-19 20:00:00,2025-11-19,20:00:00,20,Wednesday,3.1,79,0.0,0.0,0.0,0,4.9,28,1019.7
2025-11-19 21:00:00,2025-11-19,21:00:00,21,Wednesday,2.8,77,0.0,0.0,0.0,40,5.0,15,1020.2
2025-11-19 22:00:00,2025-11-19,22:00:00,22,Wednesday,2.4,76,0.0,0.0,0.0,100,5.9,11,1020.6
2025-11-19 23:00:00,2025-11-19,23:00:00,23,Wednesday,2.0,77,0.0,0.0,0.0,100,5.8,16,1020.7
2025-11-20 00:00:00,2025-11-20,00:00:00,0,Thursday,1.4,79,0.0,0.0,0.0,100,5.4,8,1020.6
2025-11-20 01:00:00,2025-11-20,01:00:00,1,Thursday,1.3,77,0.0,0.0,0.0,100,6.2,15,1020.0
2025-11-20 02:00:00,2025-11-20,02:00:00,2,Thursday,0.9,77,0.0,0.0,0.0,100,5.6,6,1020.2
2025-11-20 03:00:00,2025-11-20,03:00:00,3,Thursday,0.6,78,0.0,0.0,0.0,100,5.6,6,1020.1
2025-11-20 04:00:00,2025-11-20,04:00:00,4,Thursday,0.5,77,0.0,0.0,0.0,100,6.3,2,1020.0
2025-11-20 05:00:00,2025-11-20,05:00:00,5,Thursday,0.4,77,0.0,0.0,0.0,100,5.8,355,1020.4
2025-11-20 06:00:00,2025-11-20,06:00:00,6,Thursday,0.1,78,0.0,0.0,0.0,97,5.2,358,1020.5
2025-11-20 07:00:00,2025-11-20,07:00:00,7,Thursday,-0.1,81,0.0,0.0,0.0,100,5.2,4,1020.8
2025-11-20 08:00:00,2025-11-20,08:00:00,8,Thursday,0.7,82,0.0,0.0,0.0,100,6.6,351,1021.0
2025-11-20 09:00:00,2025-11-20,09:00:00,9,Thursday,1.9,76,0.0,0.0,0.0,100,4.6,342,1021.6
2025-11-20 10:00:00,2025-11-20,10:00:00,10,Thursday,3.1,69,0.0,0.0,0.0,100,3.6,360,1021.6
2025-11-20 11:00:00,2025-11-20,11:00:00,11,Thursday,4.6,62,0.0,0.0,0.0,66,3.4,18,1020.9
2025-11-20 12:00:00,2025-11-20,12:00:00,12,Thursday,6.3,54,0.0,0.0,0.0,25,2.4,27,1019.5
2025-11-20 13:00:00,2025-11-20,13:00:00,13,Thursday,7.2,50,0.0,0.0,0.0,45,1.3,344,1018.7
2025-11-20 14:00:00,2025-11-20,14:00:00,14,Thursday,7.7,50,0.0,0.0,0.0,30,1.7,283,1018.4
2025-11-20 15:00:00,2025-11-20,15:00:00,15,Thursday,7.6,52,0.0,0.0,0.0,63,1.7,252,1018.2
2025-11-20 16:00:00,2025-11-20,16:00:00,16,Thursday,6.6,66,0.0,0.0,0.0,2,2.3,209,1018.3
2025-11-20 17:00:00,2025-11-20,17:00:00,17,Thursday,4.9,71,0.0,0.0,0.0,5,4.3,185,1018.1
2025-11-20 18:00:00,2025-11-20,18:00:00,18,Thursday,4.0,75,0.0,0.0,0.0,79,4.5,187,1018.4
2025-11-20 19:00:00,2025-11-20,19:00:00,19,Thursday,3.5,77,0.0,0.0,0.0,0,3.6,177,1018.3
2025-11-20 20:00:00,2025-11-20,20:00:00,20,Thursday,2.9,77,0.0,0.0,0.0,0,2.0,190,1018.2
2025-11-20 21:00:00,2025-11-20,21:00:00,21,Thursday,2.7,78,0.0,0.0,0.0,5,1.4,220,1018.2
2025-11-20 22:00:00,2025-11-20,22:00:00,22,Thursday,2.7,81,0.0,0.0,0.0,97,1.5,291,1018.1
2025-11-20 23:00:00,2025-11-20,23:00:00,23,Thursday,3.2,84,0.0,0.0,0.0,100,2.7,323,1018.0
2025-11-21 00:00:00,2025-11-21,00:00:00,0,Friday,3.4,86,0.0,0.0,0.0,100,1.8,360,1017.6
2025-11-21 01:00:00,2025-11-21,01:00:00,1,Friday,2.5,90,0.0,0.0,0.0,100,2.2,42,1016.7
2025-11-21 02:00:00,2025-11-21,02:00:00,2,Friday,2.3,95,0.0,0.0,0.0,100,0.7,360,1016.5
2025-11-21 03:00:00,2025-11-21,03:00:00,3,Friday,2.6,94,0.0,0.0,0.0,100,2.7,42,1016.2
2025-11-21 04:00:00,2025-11-21,04:00:00,4,Friday,3.0,90,0.0,0.0,0.0,100,3.4,72,1015.6
2025-11-21 05:00:00,2025-11-21,05:00:00,5,Friday,3.6,86,0.0,0.0,0.0,100,2.7,293,1015.4
2025-11-21 06:00:00,2025-11-21,06:00:00,6,Friday,3.9,88,0.0,0.0,0.0,100,2.8,305,1015.5
2025-11-21 07:00:00,2025-11-21,07:00:00,7,Friday,4.0,89,0.0,0.0,0.0,88,3.1,190,1015.4
2025-11-21 08:00:00,2025-11-21,08:00:00,8,Friday,4.9,85,0.0,0.0,0.0,99,5.3,204,1015.5
2025-11-21 09:00:00,2025-11-21,09:00:00,9,Friday,6.4,81,0.0,0.0,0.0,100,4.6,211,1015.2
2025-11-21 10:00:00,2025-11-21,10:00:00,10,Friday,7.8,76,0.0,0.0,0.0,100,5.1,216,1014.6
2025-11-21 11:00:00,2025-11-21,11:00:00,11,Friday,8.9,75,0.0,0.0,0.0,100,7.5,213,1013.9
2025-11-21 12:00:00,2025-11-21,12:00:00,12,Friday,10.8,70,0.0,0.0,0.0,100,14.4,238,1012.9
2025-11-21 13:00:00,2025-11-21,13:00:00,13,Friday,10.1,73,0.0,0.0,0.0,100,14.1,239,1012.3
2025-11-21 14:00:00,2025-11-21,14:00:00,14,Friday,10.6,71,0.0,0.0,0.0,100,14.0,240,1011.5
2025-11-21 15:00:00,2025-11-21,15:00:00,15,Friday,10.8,72,0.0,0.0,0.0,100,11.3,243,1011.1
2025-11-21 16:00:00,2025-11-21,16:00:00,16,Friday,10.5,76,0.0,0.0,0.0,100,8.4,245,1011.0
2025-11-21 17:00:00,2025-11-21,17:00:00,17,Friday,9.9,80,0.0,0.0,0.0,100,4.9,242,1011.0
2025-11-21 18:00:00,2025-11-21,18:00:00,18,Friday,9.3,85,0.0,0.0,0.0,100,2.8,255,1011.0
2025-11-21 19:00:00,2025-11-21,19:00:00,19,Friday,8.6,86,0.0,0.0,0.0,100,4.8,236,1010.8
2025-11-21 20:00:00,2025-11-21,20:00:00,20,Friday,8.5,87,0.0,0.0,0.0,100,5.4,249,1011.1
2025-11-21 21:00:00,2025-11-21,21:00:00,21,Friday,8.2,88,0.0,0.0,0.0,100,5.5,251,1010.9
2025-11-21 22:00:00,2025-11-21,22:00:00,22,Friday,7.7,90,0.0,0.0,0.0,100,4.8,259,1010.9
2025-11-21 23:00:00,2025-11-21,23:00:00,23,Friday,7.0,92,0.0,0.0,0.0,100,4.2,252,1010.3
2025-11-22 00:00:00,2025-11-22,00:00:00,0,Saturday,6.9,93,0.0,0.0,0.0,100,3.6,225,1010.0
2025-11-22 01:00:00,2025-11-22,01:00:00,1,Saturday,7.6,91,0.0,0.0,0.0,100,5.2,229,1009.5
2025-11-22 02:00:00,2025-11-22,02:00:00,2,Saturday,7.8,91,0.2,0.2,0.0,100,3.9,223,1009.0
2025-11-22 03:00:00,2025-11-22,03:00:00,3,Saturday,7.7,91,0.3,0.3,0.0,100,2.0,170,1008.3
2025-11-22 04:00:00,2025-11-22,04:00:00,4,Saturday,7.5,94,0.5,0.5,0.0,100,1.4,203,1007.5
2025-11-22 05:00:00,2025-11-22,05:00:00,5,Saturday,7.2,97,0.5,0.5,0.0,100,4.4,353,1007.3
2025-11-22 06:00:00,2025-11-22,06:00:00,6,Saturday,7.4,96,1.7,1.7,0.0,100,8.3,355,1007.3
2025-11-22 07:00:00,2025-11-22,07:00:00,7,Saturday,7.1,96,0.8,0.8,0.0,100,10.0,9,1006.9
2025-11-22 08:00:00,2025-11-22,08:00:00,8,Saturday,7.4,95,0.6,0.6,0.0,100,6.6,11,1007.7
2025-11-22 09:00:00,2025-11-22,09:00:00,9,Saturday,7.9,93,0.3,0.3,0.0,100,6.1,3,1008.2
2025-11-22 10:00:00,2025-11-22,10:00:00,10,Saturday,8.3,92,0.0,0.0,0.0,100,4.3,345,1008.1
2025-11-22 11:00:00,2025-11-22,11:00:00,11,Saturday,9.0,89,0.2,0.2,0.0,100,5.6,333,1008.0
2025-11-22 12:00:00,2025-11-22,12:00:00,12,Saturday,9.3,82,0.0,0.0,0.0,51,8.6,327,1007.3
2025-11-22 13:00:00,2025-11-22,13:00:00,13,Saturday,10.0,70,0.0,0.0,0.0,18,12.4,339,1007.3
2025-11-22 14:00:00,2025-11-22,14:00:00,14,Saturday,10.9,60,0.0,0.0,0.0,98,11.2,339,1007.1
2025-11-22 15:00:00,2025-11-22,15:00:00,15,Saturday,10.9,59,0.0,0.0,0.0,90,10.5,340,1007.5
2025-11-22 16:00:00,2025-11-22,16:00:00,16,Saturday,10.2,62,0.0,0.0,0.0,9,9.9,335,1008.1
2025-11-22 17:00:00,2025-11-22,17:00:00,17,Saturday,8.5,57,0.0,0.0,0.0,0,14.2,325,1009.7
2025-11-22 18:00:00,2025-11-22,18:00:00,18,Saturday,7.2,59,0.0,0.0,0.0,0,10.9,329,1010.9
2025-11-22 19:00:00,2025-11-22,19:00:00,19,Saturday,6.3,61,0.0,0.0,0.0,0,9.3,320,1011.7
2025-11-22 20:00:00,2025-11-22,20:00:00,20,Saturday,5.7,63,0.0,0.0,0.0,0,10.1,327,1012.5
